FECHA (YYMMDD);HORA (HHMM);;
190625;1700;92,5851;
190625;1800;92,2933;
190625;1900;93,3347;
190625;2000;95,3763;
190625;2100;93,6429;
190625;2200;92,4427;
190625;2300;93,0093;
190626;0000;94,0592;
190626;0100;93,0425;
190626;0200;93,4506;
190626;0300;93,3171;
190626;0400;93,1504;
190626;0500;94,142;
190626;0600;96,3334;
190626;0700;96,7333;
190626;0800;96,87;
190626;0900;96,7365;
190626;1000;97,1107;
190626;1100;98,7771;
190626;1200;100,002;
190626;1300;100,085;
190626;1400;99,135;
190626;1500;97,2432;
190626;1600;97,5264;
190626;1700;98,6512;
190626;1800;97,4761;
190626;1900;95,926;
190626;2000;95,3676;
190626;2100;95,9341;
190626;2200;98,0507;
190626;2300;99,3422;
190627;0000;99,2003;
190627;0100;99,2335;
190627;0200;98,1752;
190627;0300;93,3334;
190627;0400;93,3813;
190627;0500;95,2229;
190627;0600;95,1394;
190627;0700;92,5977;
190627;0800;93,8624;
190627;0900;94,5541;
190627;1000;93,4448;
190627;1100;92,7272;
190627;1200;93,4344;
190627;1300;96,9093;
190627;1400;98,2175;
190627;1500;99,3756;
190627;1600;99,3672;
190627;1700;96,417;
190627;1800;96,8501;
190627;1900;92,5585;
190627;2000;91,6418;
190627;2100;95,7168;
190627;2200;96,5251;
190627;2300;97,5667;
190628;0000;98,4844;
190628;0100;99,076;
190628;0200;99,7761;
190628;0300;95,2039;
190628;0400;88,5121;
190628;0500;92,5454;
190628;0600;96,7285;
190628;0700;98,6256;
190628;0800;99,1423;
190628;0900;99,9838;
190628;1000;100,045;
190628;1100;99,5585;
190628;1200;97,8002;
190628;1300;93,0334;
190628;1400;93,8334;
190628;1500;94,15;
190628;1600;94,4583;
190628;1700;94,7083;
190628;1800;96,8917;
190628;1900;97,7083;
190628;2000;97,443;
190628;2100;97,7931;
190628;2200;98,3513;
190628;2300;99,4679;
190629;0000;99,668;
190629;0100;99,8844;
190629;0200;100,068;
190629;0300;100,002;
190629;0400;100,102;
190629;0500;100,019;
190629;0600;100,069;
190629;0700;100,044;
190629;0800;100,042;
190629;0900;100,068;
190629;1000;94,3424;
190629;1100;73,8213;
190629;1200;70,5479;
190629;1300;66,4762;
190629;1400;64,5552;
190629;1500;61,3717;
190629;1600;63,0231;
190629;1700;66,6287;
190629;1800;79,9509;
190629;1900;85,8593;
190629;2000;89,9009;
190629;2100;91,1426;
190629;2200;89,4841;
190629;2300;87,8092;
190630;0000;86,1008;
190630;0100;84,959;
190630;0200;81,6407;
190630;0300;80,1449;
190630;0400;87,434;
190630;0500;89,6921;
190630;0600;80,3586;
190630;0700;78,7622;
190630;0800;74,5337;
190630;0900;77,3146;
190630;1000;83,1917;
190630;1100;77,8933;
190630;1200;85,1487;
190630;1300;91,7253;
190630;1400;92,2253;
190630;1500;91,5753;
190630;1600;86,7086;
190630;1700;87,7587;
190630;1800;90,0337;
190630;1900;91,6337;
190630;2000;90,8752;
190630;2100;89,6584;
190630;2200;89,9335;
190630;2300;93,0251;
190701;0000;95,3;
190701;0100;95,8583;
190701;0200;96,775;
190701;0300;97,5583;
190701;0400;98,0167;
190701;0500;98,6833;
190701;0600;99,4167;
190701;0700;100,058;
190701;0800;100,026;
190701;0900;100,043;
190701;1000;98,3759;
190701;1100;78,3606;
190701;1200;75,8024;
190701;1300;69,8573;
190701;1400;67,5856;
190701;1500;67,5015;
190701;1600;72,7589;
190701;1700;76,4749;
190701;1800;81,849;
190701;1900;86,9506;
190701;2000;92,6173;
190701;2100;96,4504;
190701;2200;92,7505;
190701;2300;91,5088;
190702;0000;96,8837;
190702;0100;98,8835;
190702;0200;100,075;
190702;0300;100;
190702;0400;100,087;
190702;0500;100,029;
190702;0600;100,051;
190702;0700;100,059;
190702;0800;99,0173;
190702;0900;93,3088;
190702;1000;77,0272;
190702;1100;74,7727;
190702;1200;76,7002;
190702;1300;76,5845;
190702;1400;73,3419;
190702;1500;77,1444;
190702;1600;87,6418;
190702;1700;87,9668;
190702;1800;89,0751;
190702;1900;88,5502;
190702;2000;88,6418;
190702;2100;88,2501;
190702;2200;87,6835;
190702;2300;87,375;
190703;0000;82,9364;
190703;0100;83,2614;
190703;0200;83,1548;
190703;0300;92,1963;
190703;0400;95,6628;
190703;0500;94,4543;
190703;0600;94,2209;
190703;0700;96,3624;
190703;0800;98,9524;
190703;0900;99,994;
190703;1000;100,024;
190703;1100;100,046;
190703;1200;99,5172;
190703;1300;90,2838;
190703;1400;88,4343;
190703;1500;85,7253;
190703;1600;90,2584;
190703;1700;89,1417;
190703;1800;91,3917;
190703;1900;93,425;
190703;2000;95,2678;
190703;2100;96,8011;
190703;2200;98,1761;
190703;2300;99,1094;
190704;0000;99,8511;
190704;0100;100,059;
190704;0200;100,043;
190704;0300;100,093;
190704;0400;100,018;
190704;0500;100,084;
190704;0600;100,018;
190704;0700;100,059;
190704;0800;100,051;
190704;0900;100,027;
190704;1000;100,077;
190704;1100;100,001;
190704;1200;91,8032;
190704;1300;78,5081;
190704;1400;75,973;
190704;1500;74,2283;
190704;1600;80,9426;
190704;1700;83,8259;
190704;1800;85,8926;
190704;1900;90,5673;
190704;2000;91,7089;
190704;2100;94,9174;
190704;2200;96,6506;
190704;2300;97,7006;
190705;0000;98,2338;
190705;0100;99,0422;
190705;0200;99,5505;
190705;0300;99,7755;
190705;0400;100,033;
190705;0500;100,058;
190705;0600;100,042;
190705;0700;100,083;
190705;0800;100,033;
190705;0900;100,09;
190705;1000;99,3085;
190705;1100;79,4092;
190705;1200;68,8011;
190705;1300;61,0952;
190705;1400;57,5485;
190705;1500;56,8359;
190705;1600;60,095;
190705;1700;70,2208;
190705;1800;71,2125;
190705;1900;78,9117;
190705;2000;84,0083;
190705;2100;86,8083;
190705;2200;88,025;
190705;2300;89,3417;
190706;0000;90,4917;
190706;0100;88,1083;
190706;0200;86,0834;
190706;0300;88,2166;
190706;0400;90,1917;
190706;0500;91,8083;
190706;0600;91,9417;
190706;0700;89,5583;
190706;0800;91,8843;
190706;0900;88,8409;
190706;1000;85,4089;
190706;1100;76,6085;
190706;1200;69,8502;
190706;1300;69,7601;
190706;1400;58,9725;
190706;1500;62,6233;
190706;1600;65,8275;
190706;1700;61,4742;
190706;1800;63,9392;
190706;1900;63,7175;
190706;2000;66,8658;
190706;2100;75,6292;
190706;2200;80,9484;
190706;2300;80,6813;
190707;0000;78,8617;
190707;0100;75,8669;
190707;0200;76,8584;
190707;0300;76,0699;
190707;0400;74,8855;
190707;0500;76,6354;
190707;0600;74,937;
190707;0700;73,9144;
190707;0800;75,0626;
190707;0900;74,5592;
190707;1000;74,0609;
190707;1100;71,3933;
190707;1200;69,4283;
190707;1300;64,005;
190707;1400;61,6458;
190707;1500;61,905;
190707;1600;62,3358;
190707;1700;66,7526;
190707;1800;70,2584;
190707;1900;76,7467;
190707;2000;74,4458;
190707;2100;76,02;
190707;2200;82,8083;
190707;2300;85,7333;
190708;0000;88,3668;
190708;0100;89,5251;
190708;0200;81,696;
190708;0300;79,4349;
190708;0400;79,5526;
190708;0500;80,1514;
190708;0600;78,6412;
190708;0700;74,5176;
190708;0800;72,896;
190708;0900;72,4668;
190708;1000;72,6227;
190708;1100;71,4576;
190708;1200;71,0443;
190708;1300;67,4401;
190708;1400;68,525;
190708;1500;73,2717;
190708;1600;81,6433;
190708;1700;83,3333;
190708;1800;84,6083;
190708;1900;89,3667;
190708;2000;86,4012;
190708;2100;84,7262;
190708;2200;83,4595;
190708;2300;84,1345;
190709;0000;85,8096;
190709;0100;87,1929;
190709;0200;86,1029;
190709;0300;86,4945;
190709;0400;87,9027;
190709;0500;86,5359;
190709;0600;87,5094;
190709;0700;87,4928;
190709;0800;85,9844;
190709;0900;81,0819;
190709;1000;72,8915;
190709;1100;67,0896;
190709;1200;69,4059;
190709;1300;65,3868;
190709;1400;62,2292;
190709;1500;62,9683;
190709;1600;68,4503;
190709;1700;71,3085;
190709;1800;71,8684;
190709;1900;74,29;
190709;2000;74,2543;
190709;2100;76,6267;
190709;2200;79,0234;
190709;2300;80,0601;
190710;0000;80,9917;
190710;0100;81,5833;
190710;0200;80,6768;
190710;0300;81,6333;
190710;0400;80,5775;
190710;0500;80,2675;
190710;0600;87,5917;
190710;0700;93,45;
190710;0800;93,1083;
190710;0900;94,9167;
190710;1000;96,125;
190710;1100;94,35;
190710;1200;88,9583;
190710;1300;78,7717;
190710;1400;65,6342;
190710;1500;59,855;
190710;1600;58,1783;
190710;1700;62,3333;
190710;1800;71,8667;
190710;1900;78,9667;
190710;2000;87,1583;
190710;2100;91,7917;
190710;2200;91,525;
190710;2300;86,7167;
190711;0000;90,7;
190711;0100;92,1167;
190711;0200;87,5417;
190711;0300;85,2167;
190711;0400;87,6583;
190711;0500;90,3583;
190711;0600;90,4167;
190711;0700;90,9333;
190711;0800;92,9092;
190711;0900;87,5259;
190711;1000;82,8258;
190711;1100;78,5375;
190711;1200;76,6681;
190711;1300;68,5637;
190711;1400;59,2376;
190711;1500;62,0751;
190711;1600;65,8268;
190711;1700;73,6876;
190711;1800;79,4309;
190711;1900;83,6168;
190711;2000;85,6333;
190711;2100;85,0333;
190711;2200;90,575;
190711;2300;90,8417;
190712;0000;88,9583;
190712;0100;89,8583;
190712;0200;94,775;
190712;0300;94,05;
190712;0400;88,5963;
190712;0500;86,9628;
190712;0600;90,2294;
190712;0700;89,8876;
190712;0800;84,7507;
190712;0900;82,0924;
190712;1000;77,4689;
190712;1100;70,458;
190712;1200;62,5627;
190712;1300;59,8303;
190712;1400;62,8785;
190712;1500;64,4255;
190712;1600;64,2122;
190712;1700;68,0271;
190712;1800;68,6035;
190712;1900;71,3651;
190712;2000;74,5743;
190712;2100;75,3259;
190712;2200;77,0343;
190712;2300;83,825;
190713;0000;78,7655;
190713;0100;86,2202;
190713;0200;92,5675;
190713;0300;88,561;
190713;0400;88,1526;
190713;0500;91,4275;
190713;0600;92,2273;
190713;0700;90,6022;
190713;0800;89,0341;
190713;0900;86,8257;
190713;1000;78,3324;
190713;1100;73,6611;
190713;1200;66,8635;
190713;1300;63,2468;
190713;1400;64,5277;
190713;1500;66,7518;
190713;1600;74,8777;
190713;1700;83,6583;
190713;1800;83,525;
190713;1900;86,7333;
190713;2000;89,918;
190713;2100;79,9662;
190713;2200;76,3163;
190713;2300;79,037;
190714;0000;84,1929;
190714;0100;88,1761;
190714;0200;89,0676;
190714;0300;86,8939;
190714;0400;85,2188;
190714;0500;91,4436;
190714;0600;95,1686;
190714;0700;97,9503;
190714;0800;97,7086;
190714;0900;91,5587;
190714;1000;73,6121;
190714;1100;67,0692;
190714;1200;63,2042;
190714;1300;67,5209;
190714;1400;63,6942;
190714;1500;60,0883;
190714;1600;71,5438;
190714;1700;74,0671;
190714;1800;77,278;
190714;1900;82,7672;
190714;2000;89,1588;
190714;2100;92,7255;
190714;2200;94,6672;
190714;2300;96,1338;
190715;0000;97,0422;
190715;0100;96,8088;
190715;0200;95,0754;
190715;0300;96,7922;
190715;0400;97,8838;
190715;0500;98,6003;
190715;0600;99,3921;
190715;0700;100,008;
190715;0800;100,05;
190715;0900;100,058;
190715;1000;99,8752;
190715;1100;85,9358;
190715;1200;73,4458;
190715;1300;67,6957;
190715;1400;61,2361;
190715;1500;60,4335;
190715;1600;69,7544;
190715;1700;74,3359;
190715;1800;85,0576;
190715;1900;90,2668;
190715;2000;92,4918;
190715;2100;94,1918;
190715;2200;95,6001;
190715;2300;96,2834;
190716;0000;96,1084;
190716;0100;97,2001;
190716;0200;98,1501;
190716;0300;98,9834;
190716;0400;98,8501;
190716;0500;98,5917;
190716;0600;98,3584;
190716;0700;98,4918;
190716;0800;98,2676;
190716;0900;97,0757;
190716;1000;89,0087;
190716;1100;79,5629;
190716;1200;78,4211;
190716;1300;73,3329;
190716;1400;74,4637;
190716;1500;76,2246;
190716;1600;73,0154;
190716;1700;66,6304;
190716;1800;71,1613;
190716;1900;75,9928;
190716;2000;78,5153;
190716;2100;81,4528;
190716;2200;86,3501;
190716;2300;85,2834;
190717;0000;85,5834;
190717;0100;89,8335;
190717;0200;90,5583;
190717;0300;89,2083;
190717;0400;90,756;
190717;0500;90,4725;
190717;0600;90,7557;
190717;0700;92,1639;
190717;0800;92,6447;
190717;0900;95,2611;
190717;1000;95,3773;
190717;1100;93,7686;
190717;1200;94,7765;
190717;1300;88,943;
190717;1400;68,2688;
190717;1500;62,4837;
190717;1600;69,5332;
190717;1700;84,8837;
190717;1800;82,5002;
190717;1900;82,275;
190717;2000;84,55;
190717;2100;88,3833;
190717;2200;88,6167;
190717;2300;87,1583;
190718;0000;91,3766;
190718;0100;93,6016;
190718;0200;93,6932;
190718;0300;87,0931;
190718;0400;86,9431;
190718;0500;93,9847;
190718;0600;92,4847;
190718;0700;89,5264;
190718;0800;85,118;
190718;0900;81,453;
190718;1000;71,6952;
190718;1100;67,2014;
190718;1200;61,2769;
190718;1300;52,7577;
190718;1400;46,6894;
190718;1500;48,2787;
190718;1600;52,2802;
190718;1700;58,2827;
190718;1800;67,9325;
190718;1900;78,02;
190718;2000;83,3798;
190718;2100;88,7189;
190718;2200;88,4689;
190718;2300;87,2772;
190719;0000;87,2271;
190719;0100;86,8187;
190719;0200;84,5187;
190719;0300;82,5458;
190719;0400;81,2189;
190719;0500;79,7504;
190719;0600;77,3436;
190719;0700;78,261;
190719;0800;78,0453;
190719;0900;82,552;
190719;1000;83,4531;
190719;1100;77,2399;
190719;1200;79,2427;
190719;1300;88,7422;
190719;1400;97,5669;
190719;1500;99,2418;
190719;1600;99,2117;
190719;1700;98,861;
190719;1800;98,0854;
190719;1900;98,1854;
190719;2000;98,8937;
190719;2100;99,6018;
190719;2200;97,6017;
190719;2300;93,7266;
190720;0000;90,3435;
190720;0100;88,3767;
190720;0200;91,0016;
190720;0300;90,2432;
190720;0400;90,493;
190720;0500;90,7762;
190720;0600;91,4261;
190720;0700;91,5343;
190720;0800;92,0426;
190720;0900;90,959;
190720;1000;88,2506;
190720;1100;88,3334;
190720;1200;88,4769;
190720;1300;88,4601;
190720;1400;86,0771;
190720;1500;86,0354;
190720;1600;90,0931;
190720;1700;96,9264;
190720;1800;96,7596;
190720;1900;97,2844;
190720;2000;93,476;
190720;2100;91,9591;
190720;2200;87,9425;
190720;2300;92,509;
190721;0000;83,2985;
190721;0100;78,4139;
190721;0200;78,4532;
190721;0300;78,4806;
190721;0400;77,793;
190721;0500;85,9254;
190721;0600;86,1919;
190721;0700;85,3085;
190721;0800;85,6533;
190721;0900;79,7806;
190721;1000;77,0734;
190721;1100;87,0099;
190721;1200;90,0182;
190721;1300;74,4456;
190721;1400;76,1322;
190721;1500;76,097;
190721;1600;84,5011;
190721;1700;90,7761;
190721;1800;92,276;
190721;1900;91,1343;
190721;2000;92,6259;
190721;2100;94,0173;
190721;2200;95,1254;
190721;2300;95,5336;
190722;0000;95,3168;
190722;0100;96,2583;
190722;0200;96,3083;
190722;0300;96,6666;
190722;0400;97,1842;
190722;0500;98,1425;
190722;0600;98,8925;
190722;0700;98,9172;
190722;0800;98,4923;
190722;0900;97,2004;
190722;1000;85,2172;
190722;1100;72,5917;
190722;1200;74,1062;
190722;1300;75,7175;
190722;1400;73,7042;
190722;1500;69,0466;
190722;1600;74,1833;
190722;1700;77,7657;
190722;1800;80,6093;
190722;1900;87,0833;
190722;2000;91,6583;
190722;2100;94,3167;
190722;2200;95,7417;
190722;2300;96,85;
190723;0000;97,2848;
190723;0100;97,8765;
190723;0200;98,3848;
190723;0300;99,1348;
190723;0400;99,3599;
190723;0500;99,5182;
190723;0600;99,8098;
190723;0700;100,043;
190723;0800;100,042;
190723;0900;99,8762;
190723;1000;96,1675;
190723;1100;81,3562;
190723;1200;74,4095;
190723;1300;71,1019;
190723;1400;66,3242;
190723;1500;66,0806;
190723;1600;68,5808;
190723;1700;75,1642;
190723;1800;79,09;
190723;1900;82,0833;
190723;2000;85,3843;
190723;2100;88,3593;
190723;2200;92,8843;
190723;2300;94,2177;
190724;0000;95,1177;
190724;0100;96,151;
190724;0200;96,9843;
190724;0300;97,551;
190724;0400;98,0593;
190724;0500;98,601;
190724;0600;98,6593;
190724;0700;99,2092;
190724;0800;99,626;
190724;0900;99,8093;
190724;1000;91,0756;
190724;1100;75,251;
190724;1200;63,8442;
190724;1300;53,1259;
190724;1400;49,3033;
190724;1500;49,8868;
190724;1600;56,4186;
190724;1700;62,6187;
190724;1800;66,2799;
190724;1900;71,5624;
190724;2000;80,3533;
190724;2100;85,0591;
190724;2200;87,3673;
190724;2300;90,6339;
190725;0000;93,6506;
190725;0100;92,0839;
190725;0200;87,7924;
190725;0300;90,4756;
190725;0400;93,1506;
190725;0500;89,2589;
190725;0600;85,1028;
190725;0700;84,0006;
190725;0800;84,5923;
190725;0900;84,0089;
190725;1000;78,8186;
190725;1100;72,4009;
190725;1200;68,2416;
190725;1300;64,3264;
190725;1400;63,8961;
190725;1500;64,4188;
190725;1600;65,7455;
190725;1700;66,692;
190725;1800;68,6553;
190725;1900;71,4027;
190725;2000;74,1952;
190725;2100;73,3361;
190725;2200;75,2119;
190725;2300;76,1744;
190726;0000;74,5769;
190726;0100;74,8719;
190726;0200;74,0673;
190726;0300;76,5031;
190726;0400;75,6229;
190726;0500;85,392;
190726;0600;91,1334;
190726;0700;94,975;
190726;0800;96,9005;
190726;0900;96,7004;
190726;1000;88,7094;
190726;1100;67,7142;
190726;1200;64,3094;
190726;1300;59,7159;
190726;1400;59,7916;
190726;1500;62,1008;
190726;1600;66,5631;
190726;1700;72,985;
190726;1800;79,9991;
190726;1900;84,7833;
190726;2000;88,6167;
190726;2100;92,8083;
190726;2200;95,5833;
190726;2300;97,25;
190727;0000;98,25;
190727;0100;99,6083;
190727;0200;100,092;
190727;0300;100,017;
190727;0400;100,068;
190727;0500;100,042;
190727;0600;100,017;
190727;0700;100,075;
190727;0800;100,009;
190727;0900;100,09;
190727;1000;100,008;
190727;1100;91,8085;
190727;1200;78,3868;
190727;1300;65,1626;
190727;1400;64,3701;
190727;1500;65,8367;
190727;1600;66,4225;
190727;1700;69,3358;
190727;1800;81,3142;
190727;1900;87,0083;
190727;2000;86,9333;
190727;2100;80,6567;
190727;2200;82,575;
190727;2300;83,4;
190728;0000;81,8756;
190728;0100;85,5339;
190728;0200;85,7589;
190728;0300;86,2173;
190728;0400;88,1423;
190728;0500;85,4174;
190728;0600;83,0441;
190728;0700;83,7439;
190728;0800;84,8673;
190728;0900;75,9014;
190728;1000;72,8529;
190728;1100;79,2545;
190728;1200;77,0479;
190728;1300;79,5669;
190728;1400;73,8411;
190728;1500;78,0894;
190728;1600;85,6584;
190728;1700;84,8917;
190728;1800;85,525;
190728;1900;84,6417;
190728;2000;86,4517;
190728;2100;87,0518;
190728;2200;87,2098;
190728;2300;87,5099;
190729;0000;85,2849;
190729;0100;84,9531;
190729;0200;87,478;
190729;0300;88,8862;
190729;0400;89,1028;
190729;0500;85,136;
190729;0600;83,4525;
190729;0700;87,5273;
190729;0800;92,4761;
190729;0900;92,6178;
190729;1000;95,0927;
190729;1100;87,267;
190729;1200;87,2335;
190729;1300;90,792;
190729;1400;86,1001;
190729;1500;87,375;
190729;1600;91,2522;
190729;1700;95,6271;
190729;1800;97,2269;
190729;1900;95,1686;
190729;2000;94,0682;
190729;2100;83,8849;
190729;2200;80,7822;
190729;2300;79,9524;
190730;0000;81,0856;
190730;0100;82,1522;
190730;0200;83,1354;
190730;0300;84,1437;
190730;0400;88,3102;
190730;0500;91,2935;
190730;0600;90,8766;
190730;0700;95,1927;
190730;0800;95,2676;
190730;0900;93,4258;
190730;1000;90,5339;
190730;1100;84,7092;
190730;1200;81,8112;
190730;1300;78,8127;
190730;1400;77,7778;
190730;1500;80,8411;
190730;1600;86,826;
190730;1700;90,7173;
190730;1800;96,1172;
190730;1900;98,2003;
190730;2000;97,3502;
190730;2100;91,0085;
190730;2200;90,2419;
190730;2300;91,6503;
190731;0000;93,2753;
190731;0100;92,5752;
190731;0200;90,9506;
190731;0300;90,1169;
190731;0400;90,5337;
190731;0500;90,017;
190731;0600;87,0502;
190731;0700;91,5084;
190731;0800;91,9761;
190731;0900;86,6511;
190731;1000;73,9694;
190731;1100;74,9985;
190731;1200;83,4493;
190731;1300;74,6033;
190731;1400;80,844;
190731;1500;79,5331;
190731;1600;75,5723;
190731;1700;80,2322;
190731;1800;84,6086;
190731;1900;84,817;
190731;2000;82,3586;
190731;2100;84,692;
190731;2200;84,2837;
190731;2300;85,2086;
190801;0000;89,4835;
190801;0100;91,8835;
190801;0200;93,1334;
190801;0300;93,4583;
190801;0400;93,9651;
190801;0500;93,8816;
190801;0600;94,7147;
190801;0700;92,8313;
190801;0800;91,927;
190801;0900;87,3518;
190801;1000;78,547;
190801;1100;65,9092;
190801;1200;62,4962;
190801;1300;62,0333;
190801;1400;59,534;
190801;1500;63,0996;
190801;1600;78,7764;
190801;1700;75,8929;
190801;1800;81,4025;
190801;1900;86,4583;
190801;2000;87,4583;
190801;2100;90,6667;
190801;2200;92,85;
190801;2300;94,5417;
190802;0000;95,651;
190802;0100;96,7009;
190802;0200;97,3259;
190802;0300;98,0593;
190802;0400;98,8927;
190802;0500;99,5676;
190802;0600;100,021;
190802;0700;100,076;
190802;0800;100,051;
190802;0900;100,026;
190802;1000;100,068;
190802;1100;100;
190802;1200;99,4001;
190802;1300;80,5748;
190802;1400;69,5333;
190802;1500;67,6379;
190802;1600;59,5208;
190802;1700;66,5625;
190802;1800;73,8358;
190802;1900;78,5692;
190802;2000;83,7917;
190802;2100;85,925;
190802;2200;88,65;
190802;2300;92,8917;
190803;0000;95,375;
190803;0100;96,4083;
190803;0200;97,1917;
190803;0300;97,8833;
190803;0400;99,1583;
190803;0500;99,8834;
190803;0600;100,025;
190803;0700;100,067;
190803;0800;100;
190803;0900;100,033;
190803;1000;91,5592;
190803;1100;69,7125;
190803;1200;63,9942;
190803;1300;61,985;
190803;1400;58,9583;
190803;1500;59,2592;
190803;1600;62,0626;
190803;1700;66,1119;
190803;1800;75,3877;
190803;1900;84,2585;
190803;2000;88,1586;
190803;2100;93,0085;
190803;2200;95,2252;
190803;2300;96,792;
190804;0000;97,3502;
190804;0100;98,0253;
190804;0200;99,2502;
190804;0300;100,033;
190804;0400;100,058;
190804;0500;100,008;
190804;0600;100,092;
190804;0700;100;
190804;0800;100,058;
190804;0900;100,025;
190804;1000;100,042;
190804;1100;100,058;
190804;1200;100;
190804;1300;99,75;
190804;1400;77,2933;
190804;1500;77,6008;
190804;1600;81,155;
190804;1700;89,7417;
190804;1800;95,6583;
190804;1900;97,65;
190804;2000;98,0167;
190804;2100;97,55;
190804;2200;98,9167;
190804;2300;99,9917;
190805;0000;100,042;
190805;0100;100,058;
190805;0200;100,008;
190805;0300;100,092;
190805;0400;100;
190805;0500;100,075;
190805;0600;100,025;
190805;0700;100,042;
190805;0800;100,059;
190805;0900;99,0179;
190805;1000;90,8761;
190805;1100;81,2198;
190805;1200;79,0039;
190805;1300;75,4448;
190805;1400;68,4799;
190805;1500;73,6348;
190805;1600;83,7013;
190805;1700;86,6088;
190805;1800;87,3087;
190805;1900;90,967;
190805;2000;90,1754;
190805;2100;91,6919;
190805;2200;92,3085;
190805;2300;88,5084;
190806;0000;88,375;
190806;0100;86,6333;
190806;0200;83,2334;
190806;0300;79,875;
190806;0400;82,7113;
190806;0500;84,912;
190806;0600;91,6869;
190806;0700;94,3759;
190806;0800;95,4092;
190806;0900;91,0092;
190806;1000;80,4601;
190806;1100;79,2715;
190806;1200;74,675;
190806;1300;70,9626;
190806;1400;64,3397;
190806;1500;62,6031;
190806;1600;60,7167;
190806;1700;62,5059;
190806;1800;71,1134;
190806;1900;77,5535;
190806;2000;83,1251;
190806;2100;89,6001;
190806;2200;91,2501;
190806;2300;89,5834;
190807;0000;86,3922;
190807;0100;86,7338;
190807;0200;89,1339;
190807;0300;90,7838;
190807;0400;92,6086;
190807;0500;94,7336;
190807;0600;96,1086;
190807;0700;97,9171;
190807;0800;99,1671;
190807;0900;94,0587;
190807;1000;81,3926;
190807;1100;79,8992;
190807;1200;76,2133;
190807;1300;71,0634;
190807;1400;64,3265;
190807;1500;64,2139;
190807;1600;69,0209;
190807;1700;70,3116;
190807;1800;74,8942;
190807;1900;84,575;
190807;2000;89,4844;
190807;2100;92,2761;
190807;2200;94,0428;
190807;2300;96,0178;
190808;0000;96,7365;
190808;0100;96,8448;
190808;0200;97,1532;
190808;0300;97,4448;
190808;0400;97,9199;
190808;0500;98,3448;
190808;0600;99,0198;
190808;0700;98,7782;
190808;0800;98,5028;
190808;0900;90,5027;
190808;1000;71,3271;
190808;1100;58,2453;
190808;1200;50,3049;
190808;1300;45,2253;
190808;1400;43,4844;
190808;1500;43,4392;
190808;1600;48,4797;
190808;1700;57,9647;
190808;1800;68,5924;
190808;1900;75,2004;
190808;2000;79,8663;
190808;2100;83,6005;
190808;2200;86,9504;
190808;2300;91,4755;
190809;0000;93,4672;
190809;0100;95,1254;
190809;0200;96,2253;
190809;0300;96,7837;
190809;0400;97,1504;
190809;0500;97,3503;
190809;0600;97,6171;
190809;0700;98,2587;
190809;0800;98,9088;
190809;0900;97,9503;
190809;1000;83,5546;
190809;1100;68,7344;
190809;1200;61,6461;
190809;1300;56,873;
190809;1400;56,2966;
190809;1500;57,7357;
190809;1600;58,9872;
190809;1700;61,2529;
190809;1800;73,0646;
190809;1900;82,647;
190809;2000;86,3252;
190809;2100;87,4502;
190809;2200;89,1169;
190809;2300;91,8335;
190810;0000;92,417;
190810;0100;93,9253;
190810;0200;90,7919;
190810;0300;89,0667;
190810;0400;87,2667;
190810;0500;86;
190810;0600;85,0583;
190810;0700;84,4667;
190810;0800;85,6187;
190810;0900;82,9685;
190810;1000;79,5499;
190810;1100;73,849;
190810;1200;69,8514;
190810;1300;72,559;
190810;1400;79,7572;
190810;1500;85,2513;
190810;1600;87,7095;
190810;1700;84,2345;
190810;1800;88,4094;
190810;1900;91,7677;
190810;2000;92,0591;
190810;2100;93,6257;
190810;2200;92,9005;
190810;2300;92,9421;
190811;0000;93,7587;
190811;0100;93,7502;
190811;0200;94,8334;
190811;0300;94,8667;
190811;0400;95,3953;
190811;0500;96,5034;
190811;0600;94,4532;
190811;0700;90,7699;
190811;0800;88,0946;
190811;0900;87,5522;
190811;1000;87,3428;
190811;1100;76,1128;
190811;1200;78,7354;
190811;1300;83,5835;
190811;1400;76,3793;
190811;1500;78,0352;
190811;1600;81,1075;
190811;1700;85,6559;
190811;1800;92,334;
190811;1900;91,1339;
190811;2000;90,7588;
190811;2100;92,7421;
190811;2200;94,7836;
190811;2300;95,0334;
190812;0000;95,6262;
190812;0100;96,8287;
190812;0200;97,0454;
190812;0300;97,0286;
190812;0400;97,3534;
190812;0500;98,4176;
190812;0600;98,7615;
190812;0700;98,6925;
190812;0800;99,3173;
190812;0900;99,2506;
190812;1000;91,7172;
190812;1100;78,4576;
190812;1200;74,0659;
190812;1300;67,3193;
190812;1400;57,613;
190812;1500;59,9421;
190812;1600;61,3408;
190812;1700;66,4175;
190812;1800;73,7483;
190812;1900;82,4083;
190812;2000;83,9758;
190812;2100;87,1676;
190812;2200;89,2759;
190812;2300;89,3341;
190813;0000;93,5343;
190813;0100;95,1676;
190813;0200;96,4508;
190813;0300;97,9758;
190813;0400;99,1174;
190813;0500;99,6007;
190813;0600;99,9008;
190813;0700;100,059;
190813;0800;100,019;
190813;0900;97,6505;
190813;1000;70,3204;
190813;1100;60,6235;
190813;1200;55,1644;
190813;1300;52,0085;
190813;1400;45,9909;
190813;1500;40,4017;
190813;1600;42,3052;
190813;1700;45,7544;
190813;1800;50,2602;
190813;1900;58,7169;
190813;2000;71,3396;
190813;2100;73,1254;
190813;2200;79,8346;
