FECHA (YYMMDD);HORA (HHMM);;
180222;1000;1008;
180222;1100;1008;
180222;1200;1007;
180222;1300;1008;
180222;1400;1008;
180222;1500;1008;
180222;1600;1008;
180222;1700;1008;
180222;1800;1009;
180222;1900;1009;
180222;2000;1009;
180222;2100;1009;
180222;2200;1009;
180222;2300;1009;
180223;0000;1008;
180223;0100;1008;
180223;0200;1008;
180223;0300;1007;
180223;0400;1007;
180223;0500;1007;
180223;0600;1008;
180223;0700;1008;
180223;0800;1008;
180223;0900;1008;
180223;1000;1008;
180223;1100;1007;
180223;1200;1007;
180223;1300;1006;
180223;1400;1006;
180223;1500;1005;
180223;1600;1006;
180223;1700;1006;
180223;1800;1007;
180223;1900;1007;
180223;2000;1007;
180223;2100;1008;
180223;2200;1007;
180223;2300;1007;
180224;0000;1007;
180224;0100;1007;
180224;0200;1007;
180224;0300;1007;
180224;0400;1007;
180224;0500;1007;
180224;0600;1007;
180224;0700;1007;
180224;0800;1008;
180224;0900;1008;
180224;1000;1008;
180224;1100;1008;
180224;1200;1008;
180224;1300;1008;
180224;1400;1007;
180224;1500;1007;
180224;1600;1007;
180224;1700;1007;
180224;1800;1008;
180224;1900;1009;
180224;2000;1009;
180224;2100;1010;
180224;2200;1010;
180224;2300;1010;
180225;0000;1010;
180225;0100;1010;
180225;0200;1010;
180225;0300;1010;
180225;0400;1009;
180225;0500;1009;
180225;0600;1009;
180225;0700;1010;
180225;0800;1010;
180225;0900;1010;
180225;1000;1010;
180225;1100;1009;
180225;1200;1009;
180225;1300;1008;
180225;1400;1008;
180225;1500;1007;
180225;1600;1007;
180225;1700;1008;
180225;1800;1008;
180225;1900;1009;
180225;2000;1009;
180225;2100;1010;
180225;2200;1010;
180225;2300;1010;
180226;0000;1009;
180226;0100;1009;
180226;0200;1009;
180226;0300;1008;
180226;0400;1008;
180226;0500;1008;
180226;0600;1008;
180226;0700;1008;
180226;0800;1008;
180226;0900;1008;
180226;1000;1009;
180226;1100;1008;
180226;1200;1008;
180226;1300;1008;
180226;1400;1007;
180226;1500;1007;
180226;1600;1007;
180226;1700;1008;
180226;1800;1008;
180226;1900;1008;
180226;2000;1009;
180226;2100;1009;
180226;2200;1009;
180226;2300;1009;
180227;0000;1009;
180227;0100;1009;
180227;0200;1008;
180227;0300;1008;
180227;0400;1008;
180227;0500;1008;
180227;0600;1009;
180227;0700;1009;
180227;0800;1009;
180227;0900;1009;
180227;1000;1009;
180227;1100;1008;
180227;1200;1008;
180227;1300;1007;
180227;1400;1007;
180227;1500;1006;
180227;1600;1006;
180227;1700;1007;
180227;1800;1007;
180227;1900;1008;
180227;2000;1009;
