FECHA (YYMMDD);HORA (HHMM);
240613;1300;0,947968
240613;1400;1,08945
240613;1500;2,09487
240613;1600;2,47829
240613;1700;1,29246
240613;1800;0,899166
240613;1900;1,08389
240613;2000;0,414486
240613;2100;0,525992
240613;2200;0,601646
240613;2300;0,664228
240614;0;0,350688
240614;100;0,0770215
240614;200;0,0891348
240614;300;0,200223
240614;400;0,119926
240614;500;0,145642
240614;600;0,0985101
240614;700;0,0994195
240614;800;0,100158
240614;900;0,325845
240614;1000;0,330821
240614;1100;0,377407
240614;1200;0,475795
240614;1300;0,868393
240614;1400;1,28879
240614;1500;1,52487
240614;1600;1,41492
240614;1700;1,25011
240614;1800;1,26566
240614;1900;1,6567
240614;2000;1,7382
240614;2100;1,97592
240614;2200;1,73082
240614;2300;1,36631
240615;0;1,08701
240615;100;1,42754
240615;200;1,68962
240615;300;1,35554
240615;400;1,02355
240615;500;1,03739
240615;600;0,287037
240615;700;0,106622
240615;800;0,0870227
240615;900;0,0805228
240615;1000;0,117165
240615;1100;0,102248
240615;1200;0,103846
240615;1300;0,0396257
240615;1400;0,481599
240615;1500;0,456603
240615;1600;0,412587
240615;1700;0,131287
240615;1800;0,0887829
240615;1900;0,0869377
240615;2000;0,0964404
240615;2100;0,0234594
240615;2200;0,130925
240615;2300;0,10671
240616;0;0,418563
240616;100;0,955769
240616;200;0,757051
240616;300;0,656563
240616;400;0,683001
240616;500;0,180174
240616;600;0,995602
240616;700;1,01107
240616;800;1,27178
240616;900;0,83612
240616;1000;0,520453
240616;1100;1,11635
240616;1200;0,93711
240616;1300;0,799271
240616;1400;0,737848
240616;1500;0,848648
240616;1600;1,0335
240616;1700;1,37538
240616;1800;1,45541
240616;1900;1,41641
240616;2000;0,925145
240616;2100;1,09536
240616;2200;2,06045
240616;2300;1,80567
240617;0;2,37435
240617;100;2,75358
240617;200;2,60502
240617;300;2,8844
240617;400;2,59167
240617;500;2,02031
240617;600;2,00964
240617;700;0,71216
240617;800;0,618678
240617;900;0,916993
240617;1000;0,736491
240617;1100;0,951031
240617;1200;0,729512
240617;1300;1,29153
240617;1400;1,71118
240617;1500;1,4161
240617;1600;1,25852
240617;1700;0,931973
240617;1800;0,912935
240617;1900;1,3121
240617;2000;1,8659
240617;2100;2,15605
240617;2200;1,86071
240617;2300;1,88081
240618;0;1,78606
240618;100;1,83981
240618;200;1,27066
240618;300;0,741535
240618;400;0,714846
240618;500;0,864342
240618;600;0,157783
240618;700;0,132465
240618;800;0,0971159
240618;900;0,123283
240618;1000;0,225295
240618;1100;0,724847
240618;1200;0,700482
240618;1300;0,731884
240618;1400;1,71298
240618;1500;1,84422
240618;1600;1,71289
240618;1700;2,2082
240618;1800;1,13203
240618;1900;0,499144
240618;2000;0,52519
240618;2100;0,300729
240618;2200;0,0547043
240618;2300;0,0711303
240619;0;0,0908331
240619;100;0,0950254
240619;200;0,099126
240619;300;0,0278342
240619;400;0,0707448
240619;500;0,11235
240619;600;0,0931432
240619;700;0,120393
240619;800;0,178124
240619;900;0,407897
240619;1000;0,579358
240619;1100;1,37382
240619;1200;0,689164
240619;1300;0,597609
240619;1400;0,571738
240619;1500;0,428539
240619;1600;0,594685
240619;1700;0,33223
240619;1800;0,277892
240619;1900;0,670858
240619;2000;0,928711
240619;2100;1,27722
240619;2200;1,46297
240619;2300;0,555225
240620;0;1,1114
240620;100;1,71206
240620;200;1,76391
240620;300;2,54547
240620;400;2,98876
240620;500;3,08817
240620;600;3,20671
240620;700;2,75273
240620;800;2,08591
240620;900;1,43998
240620;1000;1,1591
240620;1100;1,78559
240620;1200;1,54509
240620;1300;2,09703
240620;1400;2,37472
240620;1500;1,75594
240620;1600;1,60135
240620;1700;1,14654
240620;1800;1,65946
240620;1900;1,41716
240620;2000;1,83276
240620;2100;1,98857
240620;2200;1,6262
240620;2300;2,02246
240621;0;0,752119
240621;100;1,19017
240621;200;2,44193
240621;300;2,44642
240621;400;1,50841
240621;500;1,42194
240621;600;0,563317
240621;700;0,736845
240621;800;0,344022
240621;900;0,314369
240621;1000;0,39001
240621;1100;0,370162
240621;1200;0,620278
240621;1300;0,255232
240621;1400;0,438251
240621;1500;0,30807
240621;1600;0,428871
240621;1700;0,692033
240621;1800;0,5566
240621;1900;0,273747
240621;2000;0,607021
240621;2100;0,336785
240621;2200;0,235971
240621;2300;0,222044
240622;0;0,272451
240622;100;0,962929
240622;200;0,778248
240622;300;0,653063
240622;400;1,33689
240622;500;1,29578
240622;600;0,128715
240622;700;0,27734
240622;800;0,503227
240622;900;0,942628
240622;1000;1,17209
240622;1100;1,46157
240622;1200;2,2004
240622;1300;1,66406
240622;1400;1,34402
240622;1500;1,32352
240622;1600;0,721405
240622;1700;0,177788
240622;1800;0,0730336
240622;1900;0,137394
240622;2000;0,187272
240622;2100;0,262683
240622;2200;0,176568
240622;2300;0,166337
240623;0;0,346389
240623;100;0,739685
240623;200;0,751615
240623;300;0,529187
240623;400;0,526242
240623;500;0,4101
240623;600;0,796117
240623;700;0,967322
240623;800;0,999679
240623;900;0,533629
240623;1000;0,858199
240623;1100;1,33197
240623;1200;0,87073
240623;1300;0,511516
240623;1400;0,384971
240623;1500;0,424972
240623;1600;0,393696
240623;1700;0,0851836
240623;1800;0,0759062
240623;1900;0,0983613
240623;2000;0,109451
240623;2100;0,144845
240623;2200;0,145354
240623;2300;0,441606
240624;0;0,45112
240624;100;0,233963
240624;200;0,375774
240624;300;0,108156
240624;400;0,0894386
240624;500;0,0453839
240624;600;0,0469739
240624;700;0,0785211
240624;800;0,251567
240624;900;0,0641953
240624;1000;0,20388
240624;1100;0,218946
240624;1200;0,602643
240624;1300;0,894563
240624;1400;0,689978
240624;1500;0,931612
240624;1600;1,0526
240624;1700;0,108863
240624;1800;0,0971526
240624;1900;0,0967768
240624;2000;0,0973618
240624;2100;0,088467
240624;2200;0,0678844
240624;2300;0,1563
240625;0;0,0681788
240625;100;0,0511226
240625;200;0,176581
240625;300;0,0759777
240625;400;0,0697578
240625;500;0,0714078
240625;600;0,100836
240625;700;0,666901
240625;800;0,933262
240625;900;0,631399
240625;1000;0,596188
240625;1100;0,868442
240625;1200;1,23982
240625;1300;2,01691
240625;1400;1,71087
240625;1500;1,23655
240625;1600;1,20145
240625;1700;0,819514
240625;1800;0,41777
240625;1900;1,21313
240625;2000;1,48835
240625;2100;1,56871
240625;2200;0,832818
240625;2300;0,550727
240626;0;0,611696
240626;100;0,474886
240626;200;1,12891
240626;300;0,605846
240626;400;0,793926
240626;500;1,01545
240626;600;1,38849
240626;700;0,753329
240626;800;1,73273
240626;900;1,21251
240626;1000;0,952414
240626;1100;1,39197
240626;1200;1,12417
240626;1300;0,814564
240626;1400;0,827145
240626;1500;0,66473
240626;1600;1,07622
240626;1700;0,59187
240626;1800;1,12118
240626;1900;1,46636
240626;2000;1,75886
240626;2100;1,75541
240626;2200;2,12422
240626;2300;2,1783
240627;0;2,31332
240627;100;2,15861
240627;200;2,27584
240627;300;1,13913
240627;400;1,43015
240627;500;2,44232
240627;600;2,67599
240627;700;3,06491
240627;800;3,39802
240627;900;2,51377
240627;1000;2,77964
240627;1100;4,00797
240627;1200;2,72871
240627;1300;3,11186
240627;1400;3,23068
240627;1500;2,80606
240627;1600;2,08616
240627;1700;1,75104
240627;1800;0,911936
240627;1900;0,949941
240627;2000;1,52653
240627;2100;1,26684
240627;2200;0,105164
240627;2300;0,137238
240628;0;0,0988891
240628;100;0,0620041
240628;200;0,0863719
240628;300;0,0956907
240628;400;0,102263
240628;500;0,0988955
240628;600;0,363128
240628;700;0,0994827
240628;800;0,0518552
240628;900;0,131798
240628;1000;0,344131
240628;1100;0,361182
240628;1200;1,18473
240628;1300;1,36768
240628;1400;0,934987
240628;1500;1,04269
240628;1600;0,819311
240628;1700;0,225702
240628;1800;0,0590159
240628;1900;0,0931435
240628;2000;0,0915309
240628;2100;0,0916884
240628;2200;0,091442
240628;2300;0,063571
240629;0;0,0466312
240629;100;0,0768487
240629;200;0,202821
240629;300;0,0662405
240629;400;0,234329
240629;500;0,666272
240629;600;0,0502222
240629;700;0,129986
240629;800;0,713806
240629;900;0,580499
240629;1000;0,449416
240629;1100;0,158443
240629;1200;0,11783
240629;1300;0,252604
240629;1400;0,857778
240629;1500;0,947692
240629;1600;1,24664
240629;1700;0,358718
240629;1800;0,156582
240629;1900;0,171289
240629;2000;0,15196
240629;2100;0,0978469
240629;2200;0,0818367
240629;2300;0,089891
240630;0;0,382679
240630;100;0,775046
240630;200;0,60788
240630;300;0,215101
240630;400;0,883087
240630;500;0,498387
240630;600;1,05884
240630;700;1,91804
240630;800;1,22949
240630;900;1,77568
240630;1000;1,8379
240630;1100;1,63648
240630;1200;1,07648
240630;1300;0,9273
240630;1400;1,00098
240630;1500;0,805008
240630;1600;1,24814
240630;1700;1,32299
240630;1800;1,24433
240630;1900;0,866622
240630;2000;0,763057
240630;2100;0,164158
240630;2200;0,0982894
240630;2300;0,132175
240701;0;0,215909
240701;100;0,142296
240701;200;0,0758604
240701;300;0,283122
240701;400;0,334465
240701;500;0,215186
240701;600;0,564278
240701;700;1,11742
240701;800;0,451713
240701;900;0,448538
240701;1000;1,13319
240701;1100;1,54178
240701;1200;2,11601
240701;1300;2,09234
240701;1400;1,95919
240701;1500;1,82773
240701;1600;2,39843
240701;1700;2,2546
240701;1800;2,49153
240701;1900;2,52742
240701;2000;2,50801
240701;2100;2,79431
240701;2200;2,55789
240701;2300;2,04162
240702;0;2,00666
240702;100;2,00309
240702;200;1,43052
240702;300;1,35887
240702;400;1,25141
240702;500;1,59223
240702;600;1,36951
240702;700;2,49249
240702;800;2,14383
240702;900;1,40462
240702;1000;0,965124
240702;1100;1,23054
240702;1200;1,78008
240702;1300;1,58754
240702;1400;2,06932
240702;1500;1,74806
240702;1600;1,3065
240702;1700;0,859897
240702;1800;0,120143
240702;1900;0,186919
240702;2000;0,0845625
240702;2100;0,106945
240702;2200;0,059852
240702;2300;0,0933849
240703;0;0,0939409
240703;100;0,0973833
240703;200;0,0917915
240703;300;0,1075
240703;400;0,0347654
240703;500;0,21244
240703;600;0,740658
240703;700;0,11903
240703;800;0,334208
240703;900;0,5176
240703;1000;0,598389
240703;1100;0,665083
240703;1200;1,1204
240703;1300;0,784509
240703;1400;1,52383
240703;1500;1,07151
240703;1600;1,10642
240703;1700;0,68703
240703;1800;0,943078
240703;1900;0,183737
240703;2000;0,360325
240703;2100;0,0413984
240703;2200;0,4746
240703;2300;0,0796796
240704;0;0,0750715
240704;100;0,118667
240704;200;0,094053
240704;300;0,210542
240704;400;0,0566289
240704;500;0,0448259
240704;600;0,0326016
240704;700;0,028596
240704;800;0,202645
240704;900;0,243715
240704;1000;0,267543
240704;1100;0,452712
240704;1200;0,770136
240704;1300;1,20338
240704;1400;1,3305
240704;1500;1,35763
240704;1600;1,11255
240704;1700;0,211007
240704;1800;0,0417368
240704;1900;0,085469
240704;2000;0,0618
240704;2100;0,0554621
240704;2200;0,0476705
240704;2300;0,0768428
240705;0;0,0453483
240705;100;0,0685622
240705;200;0,0854793
240705;300;0,0631363
240705;400;0,0808026
240705;500;0,0208803
240705;600;0,0757271
240705;700;0,0785948
240705;800;0,0924941
240705;900;0,401695
240705;1000;1,12506
240705;1100;1,46607
240705;1200;1,67302
240705;1300;1,51728
240705;1400;1,39428
240705;1500;1,26476
240705;1600;1,25453
240705;1700;0,902256
240705;1800;1,07012
240705;1900;0,927569
240705;2000;0,569605
240705;2100;0,115427
240705;2200;0,0934751
240705;2300;0,291271
240706;0;0,317773
240706;100;0,0934988
240706;200;0,0962272
240706;300;0,145142
240706;400;0,0980405
240706;500;0,0647386
240706;600;0,00252805
240706;700;0,0204034
240706;800;0,0944459
240706;900;0,153198
240706;1000;0,0400794
240706;1100;0,481597
240706;1200;0,422559
240706;1300;0,678937
240706;1400;0,694133
240706;1500;0,578747
240706;1600;0,211241
240706;1700;0,10474
240706;1800;0,0677181
240706;1900;0,0724578
240706;2000;0,0919898
240706;2100;0,077059
240706;2200;0,0794986
240706;2300;0,131329
240707;0;0,0852222
240707;100;0,116767
240707;200;0,163836
240707;300;0,139936
240707;400;0,311926
240707;500;0,152816
240707;600;0,0963951
240707;700;0,065575
240707;800;0,0785918
240707;900;0,0556166
240707;1000;0,229288
240707;1100;0,257162
240707;1200;0,460169
240707;1300;0,70701
240707;1400;0,834394
240707;1500;0,745039
240707;1600;1,48593
240707;1700;0,88809
240707;1800;0,529718
240707;1900;0,386564
240707;2000;0,175449
240707;2100;0,116192
240707;2200;0,128985
240707;2300;0,116652
240708;0;0,100484
240708;100;0,131127
240708;200;0,0948659
240708;300;0,18037
240708;400;0,105535
240708;500;0,0524881
240708;600;0,0834931
240708;700;0,129601
240708;800;0,0917509
240708;900;0,0827163
240708;1000;0,662871
240708;1100;0,866661
240708;1200;1,23257
240708;1300;1,66351
240708;1400;1,93845
240708;1500;1,67986
240708;1600;1,44433
240708;1700;0,863182
240708;1800;0,281414
240708;1900;0,119787
240708;2000;0,1933
240708;2100;0,492196
240708;2200;0,137847
240708;2300;0,346274
240709;0;0,218701
240709;100;0,241693
240709;200;0,453101
240709;300;0,504039
240709;400;0,459054
240709;500;0,521692
240709;600;0,493031
240709;700;0,327199
240709;800;0,159589
240709;900;0,169484
240709;1000;0,543122
240709;1100;0,163453
240709;1200;0,223659
240709;1300;1,17589
240709;1400;1,86739
240709;1500;2,32212
240709;1600;2,0089
240709;1700;1,09421
240709;1800;0,377788
240709;1900;0,310143
240709;2000;0,115691
240709;2100;0,0688695
240709;2200;0,197392
240709;2300;0,134587
240710;0;0,15585
240710;100;0,168166
240710;200;0,156858
240710;300;0,0981331
240710;400;0,10843
240710;500;0,112222
240710;600;0,222158
240710;700;0,0392635
240710;800;0,117499
240710;900;0,198668
240710;1000;0,282937
240710;1100;0,425987
240710;1200;0,684417
240710;1300;1,13721
240710;1400;1,74482
240710;1500;0,8747
240710;1600;0,490299
240710;1700;0,071485
240710;1800;0,09027
240710;1900;0,0537781
240710;2000;0,0700321
240710;2100;0,157478
240710;2200;0,147581
240710;2300;0,161588
240711;0;0,0704607
240711;100;0,0296016
240711;200;0,0246334
240711;300;0,0331684
240711;400;0,0982274
240711;500;0,081786
240711;600;0,0313377
240711;700;0,0770586
240711;800;0,134693
240711;900;0,28467
240711;1000;0,779094
240711;1100;0,47987
240711;1200;0,178726
240711;1300;0,654261
240711;1400;0,77119
240711;1500;0,933531
240711;1600;0,451154
240711;1700;0,184662
240711;1800;0,0852804
240711;1900;0,129675
240711;2000;0,0982645
240711;2100;0,0978936
240711;2200;0,0845491
240711;2300;0,106687
240712;0;0,101713
240712;100;0,105739
240712;200;0,0837548
240712;300;0,0946209
240712;400;0,0912325
240712;500;0,248073
240712;600;0,21104
240712;700;0,187501
240712;800;0,109505
240712;900;0,252595
240712;1000;0,381359
240712;1100;
240712;1200;
240712;1300;0,774901
240712;1400;0,344006
240712;1500;0,817613
240712;1600;0,175655
240712;1700;0,144181
240712;1800;0,096679
240712;1900;0,0956894
240712;2000;0,165922
240712;2100;0,833858
240712;2200;1,69641
240712;2300;0,751805
240713;0;0,283013
240713;100;0,322089
240713;200;0,48761
240713;300;0,573115
240713;400;0,584705
240713;500;0,156046
240713;600;0,160686
240713;700;0,127765
240713;800;0,353472
240713;900;0,650213
240713;1000;0,398733
240713;1100;0,192259
240713;1200;0,985623
240713;1300;0,760038
240713;1400;0,42279
240713;1500;1,29451
240713;1600;0,526832
240713;1700;0,0730728
240713;1800;0,0926121
240713;1900;0,0867203
240713;2000;0,115058
240713;2100;0,0636929
240713;2200;0,0960324
240713;2300;0,0964165
240714;0;0,129565
240714;100;0,121948
240714;200;0,0983446
240714;300;0,261907
240714;400;0,336104
240714;500;0,649919
240714;600;0,0970571
240714;700;0,116175
240714;800;0,0945499
240714;900;0,237162
240714;1000;1,53231
240714;1100;1,69001
240714;1200;1,0024
240714;1300;0,277646
240714;1400;1,10875
240714;1500;0,372526
240714;1600;0,474308
240714;1700;0,192581
240714;1800;0,0941453
240714;1900;0,0612175
240714;2000;0,143036
240714;2100;0,304851
240714;2200;0,259962
240714;2300;0,377299
240715;0;1,23704
240715;100;0,811298
240715;200;0,559391
240715;300;0,362719
240715;400;1,04825
240715;500;0,73931
240715;600;0,118087
240715;700;0,0709472
240715;800;0,034916
240715;900;0,236344
240715;1000;0,762694
240715;1100;0,819502
240715;1200;0,395908
240715;1300;0,57868
240715;1400;0,523596
240715;1500;0,727307
240715;1600;1,88969
240715;1700;0,706778
240715;1800;0,694346
240715;1900;0,581396
240715;2000;0,346621
240715;2100;1,37533
240715;2200;1,00481
240715;2300;0,461161
240716;0;0,548577
240716;100;0,177022
240716;200;0,141371
240716;300;0,322841
240716;400;0,19925
240716;500;0,437629
240716;600;0,260518
240716;700;0,222399
240716;800;0,874176
240716;900;0,934763
240716;1000;0,567798
240716;1100;0,324166
240716;1200;0,174907
240716;1300;0,520709
240716;1400;0,421044
240716;1500;0,0724651
240716;1600;0,364917
240716;1700;0,13314
240716;1800;0,101766
240716;1900;0,0830259
240716;2000;0,304719
240716;2100;0,120269
240716;2200;0,583697
240716;2300;0,113491
240717;0;0,319361
240717;100;0,101298
240717;200;1,79067
240717;300;1,02564
240717;400;0,116216
240717;500;0,132712
240717;600;0,744305
240717;700;0,556357
240717;800;0,21008
240717;900;0,417515
240717;1000;1,04442
240717;1100;0,808764
240717;1200;0,603694
240717;1300;0,447388
240717;1400;0,479038
240717;1500;0,857463
240717;1600;1,13558
240717;1700;1,1076
240717;1800;0,470637
240717;1900;0,403076
240717;2000;0,37971
240717;2100;0,162294
240717;2200;0,098632
240717;2300;0,102933
240718;0;0,117963
240718;100;0,144644
240718;200;0,163732
240718;300;0,333847
240718;400;0,142847
240718;500;0,334288
240718;600;0,202463
240718;700;0,660493
240718;800;0,894704
240718;900;1,16911
240718;1000;2,51321
240718;1100;1,79208
240718;1200;2,27898
240718;1300;2,25803
240718;1400;1,54897
240718;1500;1,7486
240718;1600;1,62875
240718;1700;0,76403
240718;1800;0,388504
240718;1900;0,174917
240718;2000;0,0975975
240718;2100;0,264816
240718;2200;0,422761
240718;2300;0,822001
240719;0;1,0324
240719;100;0,56801
240719;200;0,309651
240719;300;1,16902
240719;400;1,13659
240719;500;0,352593
240719;600;0,347312
240719;700;0,138474
240719;800;0,108477
240719;900;0,465124
240719;1000;1,71182
240719;1100;2,75331
240719;1200;2,8256
240719;1300;2,91191
240719;1400;2,63394
240719;1500;2,22308
240719;1600;1,97348
240719;1700;1,51129
240719;1800;1,38842
240719;1900;0,510067
240719;2000;0,0660532
240719;2100;0,33097
240719;2200;0,239034
240719;2300;0,1322
240720;0;0,348571
240720;100;0,348446
240720;200;0,194971
240720;300;0,515131
240720;400;0,423006
240720;500;0,144299
240720;600;0,1559
240720;700;0,200055
240720;800;0,213186
240720;900;0,442632
240720;1000;0,415603
240720;1100;1,28473
240720;1200;1,51201
240720;1300;1,57939
240720;1400;1,77271
240720;1500;1,89662
240720;1600;2,38087
240720;1700;1,53466
240720;1800;1,32165
240720;1900;0,784822
240720;2000;0,209829
240720;2100;0,0634069
240720;2200;0,282423
240720;2300;0,149386
240721;0;0,104472
240721;100;0,132115
240721;200;0,135855
240721;300;0,132563
240721;400;0,329595
240721;500;0,16753
240721;600;0,109673
240721;700;0,115635
240721;800;0,0865216
240721;900;0,254738
240721;1000;1,431
240721;1100;1,13405
240721;1200;0,641068
240721;1300;0,219745
240721;1400;0,353271
240721;1500;0,154839
240721;1600;0,346995
240721;1700;0,376878
240721;1800;0,0336828
240721;1900;0,0124641
240721;2000;0,0716102
240721;2100;0,085117
240721;2200;0,0565643
240721;2300;0,0741498
240722;0;0,104472
240722;100;0,0908782
240722;200;0,116165
240722;300;0,0806934
240722;400;0,0390616
240722;500;0,0724311
240722;600;0,0847329
240722;700;0,697974
240722;800;1,20074
240722;900;0,9608
240722;1000;0,850124
240722;1100;0,18379
240722;1200;0,326342
240722;1300;0,207094
240722;1400;0,205094
240722;1500;0,262995
240722;1600;0,171803
240722;1700;0,0559109
240722;1800;0,0951747
240722;1900;0,0691674
240722;2000;0,0973177
240722;2100;0,0939922
240722;2200;0,111171
240722;2300;0,0944631
240723;0;0,0854665
240723;100;0,0860738
240723;200;0,0570638
240723;300;0,0210004
240723;400;0,226434
240723;500;1,80298
240723;600;1,64118
240723;700;0,602151
240723;800;0,185476
240723;900;0,492024
240723;1000;0,494993
240723;1100;1,00581
240723;1200;1,38962
240723;1300;1,06226
240723;1400;0,693379
240723;1500;0,281571
240723;1600;0,097855
240723;1700;0,181217
240723;1800;0,791811
240723;1900;0,164568
240723;2000;0,0786932
240723;2100;0,486801
240723;2200;1,00985
240723;2300;0,756649
240724;0;0,49337
240724;100;0,381025
240724;200;0,353317
240724;300;0,540155
240724;400;0,57684
240724;500;0,716236
240724;600;1,05884
240724;700;0,873443
240724;800;0,452209
240724;900;0,408827
240724;1000;0,243007
240724;1100;0,237494
240724;1200;1,66473
240724;1300;2,03482
240724;1400;1,42706
240724;1500;1,09448
240724;1600;0,413859
240724;1700;0,243076
240724;1800;0,0944297
240724;1900;0,124166
240724;2000;0,228216
240724;2100;0,268018
240724;2200;0,0642917
240724;2300;0,371371
240725;0;1,18927
240725;100;1,04725
240725;200;0,818422
240725;300;0,364464
240725;400;0,299143
240725;500;0,13506
240725;600;0,189562
240725;700;0,126488
240725;800;0,0740033
240725;900;1,14068
240725;1000;1,81274
240725;1100;1,86123
240725;1200;2,10528
240725;1300;1,77066
240725;1400;2,00191
240725;1500;2,31065
240725;1600;2,0945
240725;1700;1,89756
240725;1800;0,724524
240725;1900;0,548122
240725;2000;0,300183
240725;2100;0,302029
240725;2200;0,445355
240725;2300;0,223106
240726;0;0,272295
240726;100;0,150849
240726;200;0,0739346
240726;300;0,038282
240726;400;0,0530953
240726;500;0,0394671
240726;600;0,0148203
240726;700;0,0798613
240726;800;0,127045
240726;900;0,125835
240726;1000;0,371535
240726;1100;0,775634
240726;1200;0,776928
240726;1300;0,787487
240726;1400;1,08643
240726;1500;1,06895
240726;1600;1,12729
240726;1700;0,452701
240726;1800;0,0307296
240726;1900;0,0970391
240726;2000;0,0990825
240726;2100;0,428517
240726;2200;0,691796
240726;2300;0,772443
240727;0;0,732723
240727;100;0,787681
240727;200;0,626778
240727;300;0,725848
240727;400;0,515192
240727;500;0,230038
240727;600;0,150296
240727;700;0,111121
240727;800;0,131819
240727;900;0,269666
240727;1000;0,0966088
240727;1100;0,279672
240727;1200;1,19963
240727;1300;1,25443
240727;1400;1,52616
240727;1500;0,994198
240727;1600;0,729356
240727;1700;0,575701
240727;1800;
240727;1900;
240727;2000;
240727;2100;
240727;2200;
240727;2300;
240728;0;
240728;100;
240728;200;
240728;300;
240728;400;
240728;500;
240728;600;
240728;700;
240728;800;
240728;900;
240728;1000;
240728;1100;
240728;1200;2,1159
240728;1300;1,77427
240728;1400;1,67843
240728;1500;1,60295
240728;1600;1,21941
240728;1700;1,05216
240728;1800;0,228354
240728;1900;0,215312
240728;2000;0,189662
240728;2100;0,171769
240728;2200;0,101992
240728;2300;0,22283
240729;0;0,200769
240729;100;0,103129
240729;200;0,0753444
240729;300;0,0614003
240729;400;0,0742723
240729;500;0,0978411
240729;600;0,148442
240729;700;0,130492
240729;800;0,285151
240729;900;0,82819
240729;1000;0,230897
240729;1100;0,165626
240729;1200;0,168671
240729;1300;0,198262
240729;1400;0,083194
240729;1500;0,239422
240729;1600;0,345293
240729;1700;0,0991364
240729;1800;0,0838434
240729;1900;0,0820757
240729;2000;0,0788801
240729;2100;0,469932
240729;2200;1,66221
240729;2300;0,261863
240730;0;0,188656
240730;100;1,07111
240730;200;0,822102
240730;300;0,0843351
240730;400;0,0345533
240730;500;0,123726
240730;600;0,570086
240730;700;0,729596
240730;800;0,259332
240730;900;0,536356
240730;1000;1,96196
240730;1100;1,28293
240730;1200;0,523314
240730;1300;0,432523
240730;1400;0,304101
240730;1500;0,095004
240730;1600;0,400292
240730;1700;0,117137
240730;1800;0,42055
240730;1900;1,22944
240730;2000;0,791453
240730;2100;0,457656
240730;2200;0,845705
240730;2300;1,33885
240731;0;1,77736
240731;100;1,05845
240731;200;1,2656
240731;300;0,605319
240731;400;0,660891
240731;500;1,45754
240731;600;0,516212
240731;700;1,17207
240731;800;1,51443
240731;900;2,61868
240731;1000;2,52256
240731;1100;2,68882
240731;1200;2,09279
240731;1300;3,34742
240731;1400;3,94613
240731;1500;4,36292
240731;1600;3,39465
240731;1700;2,98496
240731;1800;2,8904
240731;1900;2,45179
240731;2000;2,07839
240731;2100;1,97263
240731;2200;1,79721
240731;2300;2,49469
240801;0;2,15738
240801;100;1,86146
240801;200;1,84539
240801;300;2,02832
240801;400;1,71886
240801;500;2,59995
240801;600;3,43872
240801;700;3,80578
240801;800;3,67441
240801;900;4,16113
240801;1000;4,85247
240801;1100;
240801;1200;
240801;1300;
240801;1400;
240801;1500;
240801;1600;4,01919
240801;1700;2,95741
240801;1800;2,70267
240801;1900;1,71758
240801;2000;0,846301
240801;2100;0,39097
240801;2200;0,473815
240801;2300;0,842089
240802;0;0,193382
240802;100;0,275301
240802;200;0,273791
240802;300;0,108235
240802;400;0,402898
240802;500;0,460226
240802;600;0,864747
240802;700;0,0824435
240802;800;0,148275
240802;900;0,49376
240802;1000;1,93923
240802;1100;1,84002
240802;1200;1,93892
240802;1300;2,53649
240802;1400;2,87915
240802;1500;2,93461
240802;1600;3,58062
240802;1700;2,63143
240802;1800;1,81193
240802;1900;1,2677
240802;2000;1,54879
240802;2100;0,854208
240802;2200;0,490978
240802;2300;1,19695
240803;0;1,6864
240803;100;1,46061
240803;200;1,34148
240803;300;1,31767
240803;400;1,46545
240803;500;1,43751
240803;600;1,93224
240803;700;2,01367
240803;800;1,67704
240803;900;1,76485
240803;1000;1,95522
240803;1100;1,51242
240803;1200;0,713356
240803;1300;1,04752
240803;1400;0,688252
240803;1500;0,198934
240803;1600;0,0429697
240803;1700;0,0822499
240803;1800;0,00468233
240803;1900;0,0821265
240803;2000;0,131653
240803;2100;0,098753
240803;2200;0,343855
240803;2300;0,403767
240804;0;0,139337
240804;100;0,144309
240804;200;0,15233
240804;300;0,0579472
240804;400;0,173248
240804;500;0,443426
240804;600;0,26096
240804;700;0,378404
240804;800;0,726245
240804;900;1,40568
240804;1000;1,77036
240804;1100;1,24272
240804;1200;1,01564
240804;1300;2,28822
240804;1400;3,24389
240804;1500;2,58502
240804;1600;2,93968
240804;1700;2,60357
240804;1800;2,79846
240804;1900;2,87972
240804;2000;3,904
240804;2100;2,59567
240804;2200;3,82415
240804;2300;4,16518
240805;0;4,5126
240805;100;5,04286
240805;200;4,23388
240805;300;2,81558
240805;400;2,0562
240805;500;2,8894
240805;600;1,53679
240805;700;1,4182
240805;800;1,42041
240805;900;1,67405
240805;1000;1,81079
240805;1100;1,85733
240805;1200;1,54874
240805;1300;1,52837
240805;1400;0,992819
240805;1500;1,73002
240805;1600;1,69554
240805;1700;1,08621
240805;1800;0,748067
240805;1900;0,945993
240805;2000;0,0952693
240805;2100;0,156321
240805;2200;0,198665
240805;2300;0,0568255
240806;0;0,215838
240806;100;0,395863
240806;200;0,133411
240806;300;0,0905536
240806;400;0,0948783
240806;500;0,0648236
240806;600;0,224304
240806;700;0,115711
240806;800;0,177271
240806;900;
240806;1000;0,605752
240806;1100;0,19641
240806;1200;0,50769
240806;1300;0,860528
240806;1400;0,713211
240806;1500;1,28107
240806;1600;1,07314
240806;1700;0,704361
240806;1800;0,091552
240806;1900;0,0661949
240806;2000;0,0984335
240806;2100;0,0936124
240806;2200;0,0849227
240806;2300;0,0683537
240807;0;0,0647632
240807;100;0,0354138
240807;200;0,0499333
240807;300;0,0957417
