FECHA (YYMMDD);HORA (HHMM);;
180301;0900;0;
180301;1000;0;
180301;1100;0;
180301;1200;0;
180301;1300;0;
180301;1400;0;
180301;1500;0;
180301;1600;0;
180301;1700;0;
180301;1800;0;
180301;1900;0;
180301;2000;0;
180301;2100;0;
180301;2200;0;
180301;2300;0;
180302;0000;0;
180302;0100;0;
180302;0200;0;
180302;0300;0;
180302;0400;0;
180302;0500;0;
180302;0600;0;
180302;0700;0;
180302;0800;0;
180302;0900;0;
180302;1000;0;
180302;1100;0;
180302;1200;0;
180302;1300;0;
180302;1400;0;
180302;1500;0;
180302;1600;0;
180302;1700;0;
180302;1800;0;
180302;1900;0;
180302;2000;0;
180302;2100;0;
180302;2200;0;
180302;2300;0;
180303;0000;0;
180303;0100;0;
180303;0200;0;
180303;0300;0;
180303;0400;0;
180303;0500;0;
180303;0600;0;
180303;0700;0;
180303;0800;0;
180303;0900;0;
180303;1000;0;
180303;1100;0;
180303;1200;0;
180303;1300;0;
180303;1400;0;
180303;1500;0;
180303;1600;0;
180303;1700;0;
180303;1800;0;
180303;1900;0;
180303;2000;0;
180303;2100;0;
180303;2200;0;
180303;2300;0;
180304;0000;0;
180304;0100;0;
180304;0200;0;
180304;0300;0;
180304;0400;0;
180304;0500;0;
180304;0600;0;
180304;0700;1,8;
180304;0800;0,4;
180304;0900;0;
180304;1000;0;
180304;1100;0;
180304;1200;0,2;
180304;1300;0;
180304;1400;0;
180304;1500;0;
180304;1600;0;
180304;1700;0;
180304;1800;0;
180304;1900;0;
180304;2000;0;
180304;2100;0;
180304;2200;0;
180304;2300;0;
180305;0000;0;
180305;0100;0;
180305;0200;0;
180305;0300;0;
180305;0400;0;
180305;0500;0;
180305;0600;0;
180305;0700;0;
180305;0800;0;
180305;0900;0;
180305;1000;0;
180305;1100;0;
180305;1200;0;
180305;1300;0;
180305;1400;0;
180305;1500;0;
180305;1600;0;
180305;1700;0;
180305;1800;0;
180305;1900;0;
180305;2000;0;
180305;2100;0;
180305;2200;0;
180305;2300;0;
